name,price,description,imgurl
"10pcs Disposable Másk 3 Layer Face Cover with Safety Certification Instructions Animal Pattern Face Respirator for Kids Adults (10pcs, Pink)",,"This fits your .             Make sure this fits                by entering your model number.            P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })																 							The fresh pattern design not only protects the child, but also makes her look more cute, like an angel																								 							3 Layer protection: made of new PP non-woven fabric + melt spray nonwoven fabric. Frist layer of activated melt spray nonwoven fabric filters micron- level dust.second layer offers filter density for smaller material.three layer of spunbond nonwoven fabric filters out all kinds of harmful substances																								 							Ultimate comfort: The ear loops are easy to adjust so the cover can fit perfectly over your nose and mouth. Size can be adjusted to meet most people head type.																								 							Excellent breathability: Our breathing cover uses a unique ventilation design, with large outlet and low air resistance,water molecules cannot pass！																								 							Replaceable active non-woven fribirc removes over most dust, fumes, pollen, haze, chemicals etc. This cover will help you breath in a cleaner, healthier way.																										                                 	                              																		›			See more product details",https://images-na.ssl-images-amazon.com/images/I/51zLHT3xIvL._AC_US40_.jpg
"Same Day Shipping! 100% Cotton Triple Layer Face Mask with Filter, Reusable & Washable Mask with Comfortable Elastic Ear Loops -Handmade in USA (Women Medium/Large, Watermelon)",$29.99 ,"--- All orders are shipped within 24 to 48 hours----🧵Materials Used: 100% Cotton all layers, 100% Cotton Batting, Breathable cotton, Soft elastic, Durable thread.																								 							😷 3 Breathable layers - Comfortable fit - Batting is made of 100% ultra clean cotton fibers - Soft elastic ear loops - Durable & lightweight -All layers are made out 100% cotton																								 							👍 CARE INSTRUCTIONS! - Machine washable, up to 40°C. - Iron, steam or dry with medium heat - Do not bleach - Do not dry clean - Do not tumble dry.																								 							👨‍👩‍👧‍👦Due to the personal nature of this item, we do not accept returns and exchanges. However, your satisfaction is our main priority so please feel free to contact us if you have any questions about your order.																								 							💡IMPORTANT NOTICE! Our masks are NOT medical masks and should ONLY be worn as a fashion accessory. The masks come without a filter pocket. Not a PPE item. Our masks are not FDA & MHRA approved. Print may slightly vary.",https://images-na.ssl-images-amazon.com/images/I/51rNWzs0SiL._SS40_.jpg
"Made in the USA UV Fashion Masks Unisex Anti Dust Face Mouth Mask, Washable, Reusable – Protection from Dust, Pollen, Pet Dander, Other Airborne Irritants (Design 05)",,"This fits your .             Make sure this fits                by entering your model number.            P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })																 							These mask is made up of 80% polyester and 20% spandex, These president Donald Trump design face mask are best to show your love towards your nation, It's perfect accessory to show your American pride in year 2020																								 							The mask is one size fits all, Ideal for wearing when going outside for walk, riding or in crowded place to mask your face. These mask are unisex, anyone from any gender can wear it.																								 							Made in the USA , These mask are Washable,Reusable, give protection from Dust, Pollen, Pet Dander, Other Airborne Irritants Polyester/Spandex Blend, Soft, Comfortable And Breathable, keeps your skin cool, dry and works smart to block UVA/UVB radiation while feeling soft and lightweight Size.																								 							Easy care: Machine wash, tumble dry. Protect Your Mouth And Face From Dust. Suit For All Kinds Of Outdoors And Indoors Activities, Such As House Cleaning, Gardening, Skiing, Subway, Etc. Ideal For Women And Men, Suitable For Cycling, Camping, Running, Travel, Climbing And Daily Use.																								 							Face mask are essential in daily life purpose, One should always cover his/her face when going outside or in any crowded public place. Since these mask are light weight and breathable so you can wear them anytime without any breathing problem																										                                 	                              																		›			See more product details",https://images-na.ssl-images-amazon.com/images/I/41pU5WMLRfL._AC_US40_.jpg
Three Layers Disposable Respirator-50PCS,$18.99 ,,https://images-na.ssl-images-amazon.com/images/I/41-%2B%2B9liGRL._SS40_.jpg
"Seamless Rave Face Mask Bandana Dust Wind UV Sun, Neck Gaiter Tube Mask Headwear, Motorcycle Women Men Face Scarf",,"Polyester Microfiber & Protect From Sun Dust Wind Sand: High quality soft and comfortable mask, NOT cheap material that easy to pill or tear; It is THIN and LIGHTWEIGHT, breathable without feeling smothered; It is the moisture wicking and quick dry fabric that keeps you cool																								 							Lightweight & Breathable:The moisture wicking fabric transfers heat and humidity away from your body and outside of the seamless bandana, keeping you cool. The quick dry fabric technology lets your mask bandana dry in minutes, instead of hours. Wear it as a face mask to protect your face from getting burned from the sun!																								 							Multi-Functional design: may ways to wear it - neckerchief, headband, wristband, mask, hair-band, balaclava face mask, face scarf, seamless mask, beanie, bandana, mouth mask etc.																								 							MULTI-SCARF Headwear: Running, hunting, fishing, hiking, motorcycle, biking, skiing, snowboarding and snowmobile riding, mountain, biking; Perfect for bikers, hikers, outdoor sports, party, festival etc.																								 							Package Content: 1 x Galaxy Neck Gaiter. 19.7inch X 9.8inch (LXW); High stretchable mask for head circumference is about 21.25inch-25inch; Weight: 33.5g / 1.18oz","https://images-na.ssl-images-amazon.com/images/I/51KxOCQDN8L._AC_SR38,50_.jpg"
"ANMRY 6 Pcs Mouth Face Mask Cover, Unisex Adult Cotton Mouth Fashion Protective Cover With stretchy adjustable earloops,Reusable Anti Dust Windproof Face Covers for Men and Women (Pink Gray)",,"This fits your .             Make sure this fits                by entering your model number.            P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })																 							Premium Material: Package contents: 6 pack Black cotton face cover,This new mouth cover adopts high quality cotton, making it soft and comfortable to your face, very effortless breathable to wear,and it won't induce discomfort.																								 							REUSABLE MOUTH COVER - These face shield made of Cotton offering washable ability without damaging the mask's form. Most of the dust, pollen, dirt can be flushed out after washing with cold water and mask can use repeatedly.																								 							MULTIPURPOSE and MULTI-FUNCTION - The mouth cover are designed for multiple purposes: running, cycling, woodworking, painting, haze, dust and other outdoor sports,The mouth mask can against gas, smog, smoke, and frigid air; protect you from dust, pollen, and bad air.																								 							WIDE APPLICATION: This anti-dust mask is ideal for both women and men, suitable for cycling, camping, running,travel,climbing and daily use.Protect you from fog,haze,vehicle exhaust,passive smoking,etc.																								 							SIZE: Our mouth mask measures about 13 x 23 Cm / 4 x 7 inches,One size fit all,wide enough to cover your nose, mouth and face, providing you nice protection.With stretchy adjustable earloops for closely fit,preventing leaving trace on your face after taking off,easy to wear and take off.																										                                 	                              																		›			See more product details",https://images-na.ssl-images-amazon.com/images/I/41e5aCw56%2BL._AC_US40_.jpg
"YMK Unisex Cotton Mask Adjustable Anti Dust Fashion Face Mask Washable Reusable Muffle Cloth Basic Big Masks (Medium, Black)",,"COMFORTABLE WEARING: 3 layers 100% Premium Cotton Face Mask. PU Black is 2-layered. Extremely soft, breathable and comfortable face mask. Windproof, pollen-proof and dustproof.																								 							WASHABLE & REUSABLE MASK: This anit-dust mask is reusable and machine washable while protecting you from dust, small particles on air, pollen and pollution. Suitable for adults, youth and most people.																								 							FIT FOR MANY OCCASIONS: Perfect for outdoor like running, riding, skiing, hiking, hunting, also airplane trip, mowing, construction, halloween costume, festival and much more. Thick enough to keep you warm and easy to breath.																								 							SMALL AND MEDIUM SIZES: Adjust the ear loop to your comfort and size. For aesthetics, you can put the tied knot into the mask cover. Stretchy elastic band prevents leaving trace on your face after taking off. Easy to wear on and off.																								 							FASHION MASK MADE IN KOREA: Cotton fabric masks are made for daily use. Handmade in Korea. Shipping from USA.","https://images-na.ssl-images-amazon.com/images/I/31imFW1xfRL._AC_SR38,50_.jpg"
"ATIMIGO 4 Pieces Multifunctional Headwear Face Mask Headband Neck Gaiter Bandanas for Dust, Outdoors, Festivals, Sports",,"100% Polyester																								 							Multi-functional uses: These sun face masks are so versatile since it can be worn so many ways, such as a neck gaiter, face mask, headband, sweatband. The way of wearing as a pirate hat, cap, beanie, balaclava would be more fashionable.Multiple Using: Running, hunting, fishing, hiking, motorcycle, biking, skiing, snowboarding and snowmobile riding, mountain, biking; Perfect for bikers, hikers, outdoor sports, party, festival																								 							100% POLYESTER MICROFIBER & Protect From Sun Dust Wind Sand: High quality soft and comfortable mask, NOT cheap material that easy to pill or tear; It is THIN and LIGHTWEIGHT, breathable without feeling smothered; It is the moisture wicking and quick dry fabric that keeps you cool																								 							Stretchy & Durable: This sun mask features 4-way stretch to increase the elasticity so that it fits snugly all sizes of heads and faces, keeps in place and does NOT slide even when you are doing vigorous exercises. Upgraded stitched edges prevents effectively from fraying and rolling up, thus ensuring a long service time of the skeleton face mask.																								 							ONE SIZE FIT MOST:S19.7inch X 9.8inch (LXW); High stretchable mask for head circumference is about 21.25inch-25inch; Weight: 33.5g / 1.18oz; One size almost fits all adults and teenagers																								 							NON-SLIP: Elastic Tensile fiber keeps the mask in place and NOT Slide (Kindly remind, Non-stitched ends for better elasticity and will roll up naturally.)","https://images-na.ssl-images-amazon.com/images/I/51rknpTWMhL._AC_SR38,50_.jpg"
Neoclassical Hand Painted Ink Painting Orchid Fashion Mouth Guard Cover with Filter Unisex Anti-Dust Washable and Reusable Mouth Cover for Women Girls Travel Sport Outdoor,,"This fits your .             Make sure this fits                by entering your model number.            P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })																 							Material: 100% Polyester. Durable, Good Air Permeability And Environmentally Friendly.Soft And Breathable Washable.Washing Will More Economical Than Disposable.																								 							Sizeï¼š17.5 X 13 Cm/ 20 X 15cm.100% Dust Protector Especially For The Face.One Size Fit For Most People With Stretchy Adjustable Ear Loops For Closely Fit, Easy To Wear And Off.																								 							Designï¼šEquipped With Two Activated Carbon Filters With Replaceable 5-layer Protection, M-shaped Nose Clip.Work Like Active Natural Shield Against Any Pollution.It Is Safe And Comfortable.																								 							Applicationsï¼šThese Mouth Covers Are Suitable For Home Or Outdoor Cycling, Running, Shopping, Buses, Subways And Are Ideal For Indoor And Outdoor Wear. And These Mouth Covers Are Safe And Effective Anti Dust, Smoke, Pollen, Wind, Etc.The Mouth Covers Are Washable, Reusable, And Can Be Folded For Easy Carrying.																								 							Washing Method: Hand Washing Is Recommended, Do Not Bleach.",https://images-na.ssl-images-amazon.com/images/I/41Diig5Bz6L._AC_US40_.jpg
Radish Stars Anti Dust PM 2.5 Activated Carbon Filter Insert Cotton Face Masks Replaceable Face Mouth Cover Masks,,"This fits your .             Make sure this fits                by entering your model number.            P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })																 							Package include 40 pieces filters																								 							Mask filter, insert PM2.5 carbon filter from inside the mask, suitable for outdoors																								 							Activated carbon filter: filter fine dust and particles, We recommend that each filter should be replaced every 1 week																								 							Feature:The elastic ear loop of the mask is adjustable,so you can adjust its length freely.The Mask can be washed and used repeatedly,filter cannot be washed																								 							Ideal for protecting your face and mouth.Any question about the product please contact us ,thank you !																										                                 	                              																		›			See more product details",https://images-na.ssl-images-amazon.com/images/I/51M332jXH0L._AC_US40_.jpg
"NEWMARK Disposable Face Mask for Air Pollution,Dustproof Mouth Cover, Men Women Adult Child 3-ply Safety Mask for Work and Home (50)",,"This fits your .             Make sure this fits                by entering your model number.            P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })																 							✅ #1 RECOMMENDED DESIGN – Comfortable elastic ear hooks, super soft ear hooks eliminate ear pressure. The inner layer is made of soft facial tissue, is non-pigmented and soft to the skin.																								 							✅ HIGH QUALITY – The filter membrane is made of safety standard materials, three-layer disposable masks, which can be used by children and adults, can maintain health and safety when working or going out, can well protect the health of the respiratory system and protect your breathing.																								 							✅ EXCELLENT PERFORMANCE –Filters out more than 95% of air particles, keeping you away from pollutants and allergens, and is also perfect for pet allergens. Protective masks help prevent coughing and sneezing water from entering the nose and mouth. Three protective layers help you purify each breath and keep it sterile.																								 							✅ WIDELY USE –Outdoor cycling, home decoration, all the filter efficiency indicators are above 99%, effective dust prevention, PM2.5 industry, irritant gas, haze, particulate matter, allergy, pollen, automobile exhaust, etc.																								 							✅ GUARANTEE - Your health and comfort is our passion! Please feel free to contact us if you have any questions. We will do our best to solve your problem to ensure you get the best shopping experience.																										                                 	                              																		›			See more product details",https://images-na.ssl-images-amazon.com/images/I/51mTmw6WANL._AC_US40_.jpg
"tech LIVING 10 Surgical Medical Mask with Single Sealed Bag,3Ply Face Masks; UK Company, Imported from China ; Must See Pic 2&3; Only Buy from""Sold by Tech Living""; Arrive Between 8 to 15 Days",,"[Shipping &Accreditation] Before placing your order, please CHECK VERY CAREFULLY: 1. ONLY buy from SELLER TECH LIVING, we are a UK company based in Birmingham UK. Other sellers of our brand are counterfeits - they don't have our stock and you will NOT receive the orders forever; 2.Our CA warehouse is closed from April 22, we will be dispatching our masks directly from China. Items will be arriving between 8 to 15 days. 3. We have full FDA CE ISO accreditation.																								 							[Delivery&Packaging] Masks will be dispatched directly from China, they will be arriving between 8 to 15 days depending on your location. We ONLY charge 0.99$ delivery fee for 1 more pack.If not receiving the masks same as pictured, please report this to Amazon immediately as you may have purchased them from scammers, they are not us.																								 							[Tracking] If your tracking shows “delivered” but you haven’t received the product, please ring USPS at (+1800)222 1811 as they may have put your order into your mailbox.																								 							[One Size Fits All] Universal size to cover all your nose and mouth. Comfortable to use for both men and women.The inner nose band is soft and conformable for maximum wearer comfort.																								 							[Protection] Helps both you,your loved ones and the others ... when there is a ...; It provides optimum protection from airborne particles.",https://images-na.ssl-images-amazon.com/images/I/51bUniaobYL._AC_US40_.jpg
"Pack x 3 Units Environment Protective washable neoprene reusable face mask, unisex soft and comfortable. Protects mouth and nose. Anti dust, pollen droplets and much more (Women, Black)",$4.99 ,"This fits your .             Make sure this fits                by entering your model number.            P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })																 							Set x 3 Units in black or Pink, hand wash to prolong product life																								 							100% brand new, made of high-quality neoprene material, cool and comfortable when wear it, can effectively block dust, smog, pollen, etc																								 							Two sizes optional: women size or men size. With elastic ear band, solid color, easy to match daily outfits																								 							Elastic and three-dimensional: tensile and soft, 3D design creates a v-shaped face curve, and keeps you look good in the crowds																								 							Great for riding, sporting, running, hiking, climbing, walking, keeping your face and mouth away from smoke, particles and harmful substances. MADE IN USA																										                                 	                              																		›			See more product details",https://images-na.ssl-images-amazon.com/images/I/419rlG3M%2BeL._AC_US40_.jpg
"Face Masks Unisex Face Mouth Mask,20-pack",,,https://images-na.ssl-images-amazon.com/images/I/51lZzImEXbL._AC_US40_.jpg
"Seamless Face Másk Bandanas, Anti Dust Maske, 3 Layers Mascara Protection Maschere (50pcs, Black)",,"This fits your .             Make sure this fits                by entering your model number.            P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })																 							Seamless Face Másk Bandanas, Anti Dust , 3 Layers Protection Filter																								 							Seamless Face Másk Bandanas, Anti Dust , 3 Layers Protection Filter																								 							Seamless Face Másk Bandanas, Anti Dust , 3 Layers Protection Filter																								 							Seamless Face Másk Bandanas, Anti Dust , 3 Layers Protection Filter																								 							Seamless Face Másk Bandanas, Anti Dust , 3 Layers Protection Filter																										                                 	                              																		›			See more product details",https://images-na.ssl-images-amazon.com/images/I/41%2BYQjsQjsL._AC_US40_.jpg
LuxSweet Raindrop Custom Design Fashion Mouth Mask Face Mask Adjustable Anti Dust for Unisex Men Women,,"This fits your .             Make sure this fits                by entering your model number.            P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })																 							cotton																								 							Face Mask Size: 18X13cm, with adjustable straps. Very Soft, Breathable, Washable																								 							Mouth mask can protect you from dust, M-shaped nose clip for a comfortable fit																								 							Washable And Reusable mask, Light Weight,breathable and comfortable to wear.																								 							Suitable for both boys,girls,man,woman to go outside,cycling,shopping and so on																								 							Cotton, 3-layers, fashion image show your own personality style.																										                                 	                              																		›			See more product details",https://images-na.ssl-images-amazon.com/images/I/51rwKRGlaML._AC_US40_.jpg
"Respirator, Full Face, Clear Lens, Reusable, Large, 6900",,"This fits your .             Make sure this fits                by entering your model number.            P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })																 							Quantity in Order :1																								 							Remarkably comfortable with soft, lightweight facepiece & easy-to-adjust head straps																								 							Can be disassembled, cleaned & reused																								 							Size: Large																								 							Suggested applications: Painting, welding, Abatement,""Wood-working, Metal-Working, Utilities																										                                 	                              																		›			See more product details",https://images-na.ssl-images-amazon.com/images/I/415uFFUFnKL._AC_US40_.jpg
"5Pcs CoverFace Cover, Protective Mouth Cover, Reusable Outdoor Cotton CoverCover with 3 Layers of Space Cotton, Black",,"This fits your .             Make sure this fits                by entering your model number.            P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })																 							Material: Three-layer cotton blend, , windproof and comfortable to wear. Filters fine particles in the air. Soft and , perfect for people with sensitive skin.																								 							Easy to Use: The ear-hung cover is wide enough to cover the nose, mouth and face, and is very comfortable to wear. The earrings sit right behind the ears and can be worn for hours without feeling uncomfortable.																								 							Reusable: The mouth cover allows air to easily enter and retain moisture, making it comfortable for you																								 							Washable: This face cover can be washed quickly either by hand or by machine. This cloth cover is will remain soft, comfortable and durable after each wash and can last you for a very long time.																								 							Widely Used: This cover is suitable for cycling, camping, running, travel, climbing, and daily use.																										                                 	                              																		›			See more product details",https://images-na.ssl-images-amazon.com/images/I/41OtQpL8hjL._AC_US40_.jpg
"Safety Face Shield 2 Pack, All-Round Protection Cap with Clear Wide Visor Spitting Anti-Fog Lens, Lightweight Transparent Shield with Adjustable Elastic Band for Men Women",,"This fits your .             Make sure this fits                by entering your model number.            P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })																 							Clear Face shield visor can be easily cleaned with water or disinfectant. Ultimate sun protection, scratch resistance, blocking more than 98% of harmful dust.																								 							High-density polyethylene casing, which prevents chemicals, saliva droplets, and paints from splashing into your eyes and your face is protected well.																								 							Safe and comfortable, the full face protective cap provides more all-round coverage and protects the face from saliva flying into the air.																								 							Plastic face shield has a fully adjustable head harness that moves up and down easily and fits comfortably with most goggles and respirators.																								 							Extremely lightweight and can be used in various situations, such as laboratory work, woodworking, mowing, gardening, drilling, sanding, welding, outdoor sports, etc.																										                                 	                              																		›			See more product details",https://images-na.ssl-images-amazon.com/images/I/41rUGfTWzzL._AC_US40_.jpg
"DTBG Wearing Mouth Face Breathable Cover 60 Packs,Blue",,,https://images-na.ssl-images-amazon.com/images/I/51x1qmCUddL._SS40_.jpg
"Mouth Mask, MAKEZTSD Anti Dust Pollution Mask with 2 Pcs Activated Carbon Filter Insert Fashion Cotton Face Mask PM2.5 Dust Mask for Men Women",,"This fits your .             Make sure this fits                by entering your model number.            P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })																 							STRONG BREATHABLE: Our mouth mask was made of cotton material which is breathable and comfortable to wear.And you can use it during all year round.																								 							REUSABLE:This face mask for dust is washable and reusable.																								 							Free shipping for orders over US $ 39, choose expedited delivery for free.																								 							FREELY ADJUSTABLE: With high elastic adjustable ear loop.You can freely adjust the length of the dust mask straps however you desire.One size fit most people,it suitable for adult,men and women.																								 							HEALTH PROTECTECTION: Ideal to protect your mouth and face safe by keeping dust away. Our cotton mouth mask is also a good match for outdoor,bus,metro,hospital,sporting, running, hiking and so on. We believe that the face mask is a ideal choise which make you look more fashion.																										                                 	                              																		›			See more product details",https://images-na.ssl-images-amazon.com/images/I/41cmgmpB0lL._AC_US40_.jpg
"Face Mask (Reusable), 100% Cotton/Poly, Double Layer, Protect from Dust, Pollen, Pet Dander, Other Airborne Irritants, Made In USA with Imported Fabrics (1, Bandana-Red)",,"This fits your .             Make sure this fits                by entering your model number.            P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })																 							😷 In Stock & Ready To Ship																								 							😷 Cut & Sewn in USA with Imported Fabrics																								 							😷 GENERAL FACE MASK - This face mask provides personal face/mouth protection and can help reduce the pollution found in the air you breathe. This mask can help protect against dust, ashes, pollen, car exhaust, passive smoking and other air pollutants. Use for general use, non-medical purpose.																								 							😷 ALL DAY COMFORT - This face mask is made of 100% cotton on the inner layer, and 100% polyester on the outer (print) layer and is designed for comfort and all-day wearability.																								 							😷 REUSABLE & WASHABLE - This mask can be washed & reused and is suitable for daily wear at home or outside.																								 							😷 ONE SIZE FITS ALL - This mask offers a pleat to easily adjust on face for comfort. Unisex design fits most adults and children's faces with a stretchy elastic ear loop. You can tie elastic on ear loops to shorten mask.																								 							😷 LEGAL DISCLAIMER - Our products are not designed or intended to mitigate, prevent, treat, diagnose or cure any disease or health condition. Our products should NOT be used as a replacement for conventional and approved Personal Protective Equipment. The device has not been industry tested nor has it been NIOSH approved.																										                                 	                              																		›			See more product details",https://images-na.ssl-images-amazon.com/images/I/51wLSXJDzdL._AC_US40_.jpg
"Scarf Bandanas Neck Gaiter with Safety Carbon Filters,Multi-purpose Face Cover For Men women Sports/Outdoors 17pcs",,"【SOFT AND COZY FABRIC】:Super elastic fabric make our neck gaiter be suited to most head sizes(Men and Women).and is good for all seasons. Deliver within 10-12 days.																								 							【Extra-value packages】:(2pcs Neck Gaiter Bandanas+ 15pcs Filter),Filter with F5-layer can protect you from Dust, Germs, Allergies, Smoke, Pollution, Ash, Pollen and cold weather. Enough to Replaceable with new replacement.																								 							【One Size Fit Most】:Super soft smooth elastic fabric make our neck gaiter be suited to most head sizes (Unisex).																								 							【Multi-function】:Could be Neckerchief, Headband, Wristband, Face shield/scarf, Bandan as you want. Suitable for Men Women Fishing Hunting Kayaking Hiking Cycling and Other Outdoor Activities.																								 							【Leading Services】:Quality and Customer Satisfaction are our Priority. We want to offer you premium products for a Long-Lasting Experience. If you are Not 100% satisfied with the purchase, Please feel free to contact us.","https://images-na.ssl-images-amazon.com/images/I/51VzT3j5jML._AC_SR38,50_.jpg"
"UTOTEBAG Daily Use Facial Cover,20Pcs",,"Qty - 20pcs																								 							3-layer design																								 							Breathable design",https://images-na.ssl-images-amazon.com/images/I/517cl-fraJL._SS40_.jpg
Belisy 3 Pack Adjustable Protective Reusable Face Cover Dust Fashion Mouth Cover for Womens & Mens,,"This fits your .             Make sure this fits                by entering your model number.            P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })																 							Material - The mask made of Cotton ,sms and non-woven gauze, breathable and durable.																								 							Size: 20 x 17CM/ 7.87 x 6.69INCH. Please buy at Belisy! If you buy from other sellers, if you have any problems, we will not be responsible																								 							Design - Adjustable ear straps make it easy to adjust the most suitable length for you.																								 							Comfortable - This new mouth mask adopts high quality cotton, making it soft and comfortable to your face, very effortless breathable to wear,and it won't induce discomfort.																								 							Include - 3 pcs of black mouth mask.																										                                 	                              																		›			See more product details",https://images-na.ssl-images-amazon.com/images/I/411oTAKD0sL._AC_US40_.jpg
"Head Mask Full Face Ventilative Biochemical (Respirator Canister) Gas-Proof, Dedicated for Public Safety Protection",,"This fits your .             Make sure this fits                by entering your model number.            P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })																 							Quality-Made of high quality silicone, non-toxic, soft, comfortable, durable, safe and healthy. Wearing a gas mask will effectively eliminate any traces of organic chemical vapors or fumes. Large polycarbonate lens, wide field of vision, wide field of vision, comfortable to wear, no fogging.																								 							Powerful filtration and ventilation-Equipped with a filter element and a large exhalation valve, it can effectively filter toxic gases, vapors and ensure smooth breathing. The exhalation valve cover directs the exhaled gas and moisture downward to reduce mist.																								 							Double cartridge respirator-Both sides of the filter box can effectively filter particles larger than 99.95%, and the filter box can be removed and replaced. Half-mask respirator, lightweight, balanced design, compatible with welding and frosted protective covers.																								 							Comfortable to wear-The respirator is made of food-grade silicone material, and the elastic silicone fits perfectly to the facial skin to achieve a firm seal. The soft silicone will not make you feel uncomfortable. The headband can be adjusted. Very lightweight and smooth surface that fits most people's faces. Good tightness and not sharp.																								 							Wide range of applications-Equipped with No. 3 poison filter box, which can protect: organic gas and steam benzene and its homologs, chlorine gas, alcohol, aniline, carbon dioxide, acetone, etc. Chemical masks are widely used in paints, chemicals, polishing agents, pesticide sprays, chemical experiments, fire emergencies, oil extraction, mining and metallurgy, or as welding respirators.",https://images-na.ssl-images-amazon.com/images/I/41bUZ0w0lQL._AC_US40_.jpg
Amzbeauty Multifunctional Color Bandanas Seamless Neck Gaiter Dust Face Mask for Outdoor Sport Casual,,"Polyester/Spandex																								 							Imported																								 							Pull On closure																								 							MATERIAL: Amzbeauty seamless bandana masks used a high-quality polyester fiber. Can not afford the ball, does not fade, has a comfortable, high elasticity, breathable, wicking and easy to dry																								 							MULTI-FUNCTIONAL: 12+ ways to wear it - neckerchief, headband, wristband, mask, hair-band, balaclava face mask, face scarf, seamless mask, beanie, bandana, mouth mask, and more																								 							OCCASION: This magic mask gives you the option to cover your entire face and features an extra-long neck section for superior wind and cold protection; Perfect for outdoor activities like motorcycle, bicycle, skiing, snowboarding, mountain climbing, hiking, or just spending time in cold weather																								 							NOTE: Please know that because of the elastic fabrics, the seam will make the headband lose its elasticity and affect the use.After using the non-loc-king turban, the edges will naturally roll up and wear better																								 							SIZE: Accommodates most head sizes (adults & kids). Please select the function that suits your needs according to the picture on the left. If you have any questions, please contact us","https://images-na.ssl-images-amazon.com/images/I/41Y%2BuZV14EL._AC_SR38,50_.jpg"
"YUSONGIRL 2 Pack Outdoor Face Protective with Breathing,4 Pcs Activated Carbon Filter Pm 2.5 Tablets Fashionable Anti-Smog Washable Reusable Mouth Protection from Dust Pollen Pet Dander (Black+RED)",,"Highly elastic and comfortable fabric: Improves ventilation, minimizes condensation and the accumulation of sweat and increases comfort.																								 							Comfortable and breathable, resistant to dirt, so as to wear more sanitary.																								 							Low breathing resistance - The rapid exhalation valves with a plurality of holes, the air breathing valve, offer maximum ventilation without sacrificing filtration.																								 							More comfortable: strap and adjustable nose clips. Strap for dust Not easy to slip, more comfortable to adjust the size to suit the type of head more. To prevent fogging.																								 							Suitable for most people - For cycling, running, hiking, skiing and other outdoor activities. It can also be used as haze protection, anti-dust and so on.",https://images-na.ssl-images-amazon.com/images/I/41bb5%2BrP-eL._AC_US40_.jpg
"Made in the USA UV Fashion Masks Unisex Anti Dust Face Mouth Mask, Washable, Reusable – Protection from Dust, Pollen, Pet Dander, Other Airborne Irritants (White)",,"This fits your .             Make sure this fits                by entering your model number.            P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })																 							Made in the USA Polyester/Spandex Blend Mouth Masks, Soft, Comfortable And Breathable, keeps your skin cool, dry and works smart to block UVA/UVB radiation while feeling soft and lightweight Size Unisex Fits All. 																								 							These Face Masks are Washable/Reusable. Easy care: machine wash, tumble dry. Protect Your Mouth And Face From Dust.																								 							Suit For All Kinds Of Outdoors And Indoors Activities, Such As House Cleaning, Gardening, Skiing, Subway, Etc.																								 							Ideal For Women And Men, Suitable For Cycling, Camping, Running, Travel, Climbing And Daily Use.																								 							You can wear this mask when going outside to protect your skin from dust particles and other airborne irritants. It's a very essential for your daily life now a days. Essential for daily activities																										                                 	                              																		›			See more product details",https://images-na.ssl-images-amazon.com/images/I/31f4DH7w0KL._AC_US40_.jpg
"Outdoor Anti-dust Mask, PM 2.5 Windproof Cycling Facemask Washable Face Cover for Outdoor, Sports, Motorcycles (Gray)",,"This fits your .             Make sure this fits                by entering your model number.            P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })																 							★Our dust respirator mask designed for comfortable protection against dust and particles, effectively block 99% of the pollen,fumes, pm2.5, and other non oil based particles.																								 							★Super easy to put on and take off, with elastic straps make sure good sealing effect, stay fixed and anti glasses fog, exhaust valves helps to reduce heat and moisture build up and keep breathing smoothly.																								 							★The premium nylon mesh material is lightweight, breathable, soft, quick drying, which make sure the mask is comfortable to your face and mouth when wearing even in warm environment, and our dust mask is hand washable and reusable.																								 							★The shell can be washed when they get dirty and the filters are replaceable.																								 							★Our product is widely used for pollen allergy, running, cycling, outdoor activities, woodworking and construction work, also good to use as mowing mask and paint mask in house improvement projects.																										                                 	                              																		›			See more product details",https://images-na.ssl-images-amazon.com/images/I/51Yt-l8zcjL._AC_US40_.jpg
